county,speed_source,pollutantID_2,pollutantID_3,pollutantID_87,pollutantID_100,pollutantID_110
Livingston,INRIX_XD_FRC_1_4,7829.282918,1115.896402,120.8652829,24.19594471,22.00148618
Luce,Default,293.57101065,48.76385295,5.128640141999999,1.0206768209,0.9287186166
Luce,NPMRDS_count,280.70892073,45.48542844,4.447971916,0.9383453310000001,0.8534601666
Luce,NPMRDS_vht,280.02440117,45.46395198,4.45221714,0.9383659628000001,0.8534918026
Luce,INRIX_XD,265.42217988,45.50651645,4.665525182,0.9562570009,0.8701185158
Luce,INRIX_XD_FRC_1_4,263.3050441,44.792840410000004,4.576112643,0.9400262375,0.8552511931
Mackinac,Default,863.1337373,160.0211998,14.727139107,3.335378966,3.039461493
Mackinac,NPMRDS_count,836.37845053,163.95981897,13.784308731,3.373963246,3.076069049
Mackinac,NPMRDS_vht,835.11713846,169.12709414,14.02636739,3.478408848,3.172239413
Mackinac,INRIX_XD,801.2081058,158.51359422,14.099356888,3.305599112,3.013395561
Mackinac,INRIX_XD_FRC_1_4,796.03809255,156.69108784,13.86286476,3.2651019839999997,2.976314354
Macomb,Default,23728.168444,2853.936887,420.505771,64.73193946,58.764673
Macomb,NPMRDS_count,21943.956175000003,2643.75191,360.4763851,59.74443425,54.22169993
Macomb,NPMRDS_vht,21746.777219,2615.407661,351.94206180000003,58.92095686,53.47055592
Macomb,INRIX_XD,24881.11621,3166.312263,455.892768,71.22438192999999,64.69398643
Macomb,INRIX_XD_FRC_1_4,22413.097027,2826.47445,395.6148003,64.02120679,58.13628596
Manistee,Default,867.0314817,127.6614066,15.240058150000001,2.743150681,2.494383038
Manistee,NPMRDS_count,743.9230271,118.3753703,13.21382008,2.558824274,2.327582981
Manistee,NPMRDS_vht,751.4912841,119.0822397,13.464407340000001,2.581082934,2.347868144
Manistee,INRIX_XD,770.1706649,122.1676291,14.16252753,2.658624255,2.418577661
Manistee,INRIX_XD_FRC_1_4,766.6660201,120.6703523,13.96599547,2.624135964,2.386978827
Marquette,Default,1909.9295488,270.596591,34.8993998,5.817552965,5.286900245
Marquette,NPMRDS_count,1626.0606234,232.92028299999998,28.277776,4.998988629,4.541195243
Marquette,NPMRDS_vht,1625.3261024,233.56689500000002,28.466637000000002,5.021638137,4.562005609
Marquette,INRIX_XD,1724.3018985,257.303787,32.141118399999996,5.564562955,5.057998901
Marquette,INRIX_XD_FRC_1_4,1709.1984786,254.7863,31.6969724,5.5080343659999995,5.006441306
Mason,Default,1045.59210878,163.4540648,18.1380298028,3.5003371018,3.1855220309
